year,race,round,driver,team,finish_position,quali_time_s,grid_position,driver_points,constructor_points,start_tyre,circuit_type,air_temp_c,rainfall_mm,track_temp_c,pole_gap_s,driver_form_last3,team_form_last3,driver_track_hist,driver_championship_rank,constructor_championship_rank,driver_avg_finish_last5,team_avg_finish_last5
2024,Azerbaijan,17,VER,Red Bull Racing,5,102.023,6,303.0,0.0,1,1,26.6,0.0,41.6,0.658,4.0,6.667,2.0,1.0,13.0,3.8,5.8
2024,Azerbaijan,17,ALO,Aston Martin,6,102.369,7,50.0,74.0,1,1,26.6,0.0,41.6,1.004,9.667,14.333,4.0,9.0,7.0,9.6,12.8
2024,Azerbaijan,17,ALB,Williams,7,102.84,9,6.0,6.0,2,1,26.6,0.0,41.6,1.475,11.667,11.667,12.0,15.0,11.0,11.6,12.8
2024,Azerbaijan,17,COL,Williams,8,102.473,8,0.0,6.0,1,1,26.6,0.0,41.6,1.108,12.0,11.667,9.25,18.0,11.0,12.0,11.8
2024,Azerbaijan,17,HAM,Mercedes,9,102.289,19,164.0,292.0,1,1,26.6,0.0,41.6,0.924,4.667,6.667,6.0,6.0,5.0,3.6,6.0
2024,Azerbaijan,17,BEA,Haas F1 Team,10,102.968,10,6.0,28.0,1,1,26.6,0.0,41.6,1.603,7.0,15.0,9.25,15.0,9.0,7.0,14.8
2024,Azerbaijan,17,HUL,Haas F1 Team,11,103.101,12,22.0,28.0,1,1,26.6,0.0,41.6,1.736,15.333,15.0,17.0,11.0,9.0,13.0,13.2
2024,Azerbaijan,17,GAS,Alpine,12,103.088,18,8.0,0.0,2,1,26.6,0.0,41.6,1.723,12.333,14.667,14.0,14.0,13.0,15.4,13.2
2024,Azerbaijan,17,RIC,RB,13,103.547,14,12.0,0.0,2,1,26.6,0.0,41.6,2.182,11.667,15.0,9.25,13.0,13.0,12.0,15.6
2024,Azerbaijan,17,ZHO,Kick Sauber,14,104.246,17,0.0,0.0,2,1,26.6,0.0,41.6,2.881,19.0,18.0,19.0,18.0,13.0,18.8,18.4
2024,Azerbaijan,17,OCO,Alpine,15,104.504,20,5.0,0.0,2,1,26.6,0.0,41.6,3.139,12.667,14.667,15.0,17.0,13.0,14.4,13.0
2024,Azerbaijan,17,BOT,Kick Sauber,16,103.618,16,0.0,0.0,1,1,26.6,0.0,41.6,2.253,16.667,18.0,18.0,18.0,13.0,16.2,17.4
2024,Azerbaijan,17,PER,Red Bull Racing,17,101.813,4,143.0,0.0,1,1,26.6,0.0,41.6,0.448,7.0,6.667,1.0,7.0,13.0,9.0,5.4
2024,Azerbaijan,17,SAI,Ferrari,18,101.805,3,184.0,407.0,1,1,26.6,0.0,41.6,0.44,5.0,3.333,5.0,5.0,3.0,5.2,3.0
2024,Azerbaijan,17,STR,Aston Martin,19,103.37,13,24.0,74.0,1,1,26.6,0.0,41.6,2.005,14.333,14.333,7.0,10.0,7.0,12.0,11.8
2024,Azerbaijan,17,TSU,RB,20,103.035,11,22.0,0.0,1,1,26.6,0.0,41.6,1.67,17.667,15.0,10.0,11.0,13.0,14.4,15.0
2024,Singapore,18,NOR,McLaren,1,89.525,1,254.0,476.0,1,1,32.2,0.0,47.2,0.0,2.667,2.333,3.0,2.0,1.0,3.0,2.8
2024,Singapore,18,VER,Red Bull Racing,2,89.68,2,313.0,0.0,1,1,32.2,0.0,47.2,0.155,4.333,10.0,6.0,1.0,13.0,4.4,8.4
2024,Singapore,18,PIA,McLaren,3,89.64,5,222.0,476.0,1,1,32.2,0.0,47.2,0.115,2.333,2.333,7.0,4.0,1.0,2.0,2.2
2024,Singapore,18,RUS,Mercedes,4,89.867,4,143.0,309.0,1,1,32.2,0.0,47.2,0.342,5.667,5.667,15.0,7.0,5.0,9.0,6.4
2024,Singapore,18,LEC,Ferrari,5,89.747,9,235.0,425.0,1,1,32.2,0.0,47.2,0.222,2.0,8.0,3.0,3.0,3.0,2.6,6.0
2024,Singapore,18,HAM,Mercedes,6,89.841,3,166.0,309.0,0,1,32.2,0.0,47.2,0.316,7.333,5.667,6.0,6.0,5.0,5.2,5.6
2024,Singapore,18,SAI,Ferrari,7,90.108,10,184.0,425.0,1,1,32.2,0.0,47.2,0.583,9.0,8.0,2.0,5.0,3.0,7.8,6.0
2024,Singapore,18,ALO,Aston Martin,8,90.214,7,58.0,82.0,1,1,32.2,0.0,47.2,0.689,9.0,14.667,16.5,9.0,7.0,9.2,13.6
2024,Singapore,18,HUL,Haas F1 Team,9,90.115,6,22.0,29.0,1,1,32.2,0.0,47.2,0.59,13.0,10.333,13.0,11.0,9.0,14.0,13.2
2024,Singapore,18,PER,Red Bull Racing,10,90.579,13,143.0,0.0,1,1,32.2,0.0,47.2,1.054,10.333,10.0,4.5,7.0,13.0,9.0,7.6
2024,Singapore,18,COL,Williams,11,90.481,12,4.0,16.0,1,1,32.2,0.0,47.2,0.956,10.0,9.0,9.25,18.0,11.0,10.0,10.0
2024,Singapore,18,TSU,RB,12,90.289,8,22.0,0.0,1,1,32.2,0.0,47.2,0.764,19.0,17.667,17.0,11.0,13.0,16.4,16.6
2024,Singapore,18,OCO,Alpine,13,90.769,15,5.0,0.0,1,1,32.2,0.0,47.2,1.244,14.667,13.667,17.0,17.0,13.0,14.2,14.2
2024,Singapore,18,STR,Aston Martin,14,91.094,17,24.0,82.0,2,1,32.2,0.0,47.2,1.569,17.0,14.667,6.0,10.0,7.0,14.4,12.6
2024,Singapore,18,ZHO,Kick Sauber,15,92.054,20,0.0,0.0,2,1,32.2,0.0,47.2,2.529,17.333,16.0,16.0,19.0,13.0,18.0,16.8
2024,Singapore,18,BOT,Kick Sauber,16,91.572,19,0.0,0.0,2,1,32.2,0.0,47.2,2.047,17.0,16.0,14.0,19.0,13.0,16.4,15.8
2024,Singapore,18,GAS,Alpine,17,91.312,18,8.0,0.0,1,1,32.2,0.0,47.2,1.787,12.0,13.667,8.0,15.0,13.0,13.8,13.8
2024,Singapore,18,RIC,RB,18,91.085,16,12.0,0.0,0,1,32.2,0.0,47.2,1.56,12.667,17.667,5.0,13.0,13.0,12.0,15.6
2024,Singapore,18,MAG,Haas F1 Team,19,90.653,14,6.0,29.0,2,1,32.2,0.0,47.2,1.128,14.0,10.333,11.0,16.0,9.0,13.8,11.4
2024,Singapore,18,ALB,Williams,20,90.474,11,12.0,16.0,1,1,32.2,0.0,47.2,0.949,10.0,9.0,14.0,13.0,11.0,11.2,9.4
2024,United States,19,LEC,Ferrari,1,92.74,4,245.0,441.0,1,1,29.4,0.0,44.4,0.41,2.667,10.0,11.5,3.0,3.0,2.8,7.2
2024,United States,19,SAI,Ferrari,2,92.652,3,190.0,441.0,1,1,29.4,0.0,44.4,0.322,9.667,10.0,11.5,5.0,3.0,8.0,6.6
2024,United States,19,VER,Red Bull Racing,3,92.361,2,331.0,0.0,1,1,29.4,0.0,44.4,0.031,4.333,5.667,1.0,1.0,13.0,3.8,8.4
2024,United States,19,NOR,McLaren,4,92.33,1,279.0,516.0,1,1,29.4,0.0,44.4,0.0,2.667,2.667,4.0,2.0,1.0,2.8,2.4
2024,United States,19,PIA,McLaren,5,92.95,5,237.0,516.0,1,1,29.4,0.0,44.4,0.62,2.0,2.667,17.0,4.0,1.0,2.4,2.6
2024,United States,19,RUS,Mercedes,6,92.974,20,155.0,329.0,2,1,29.4,0.0,44.4,0.644,4.667,6.333,5.0,7.0,5.0,8.2,5.8
2024,United States,19,PER,Red Bull Racing,7,93.02,9,144.0,0.0,1,1,29.4,0.0,44.4,0.69,11.667,5.667,4.0,8.0,13.0,9.6,7.4
2024,United States,19,HUL,Haas F1 Team,8,93.544,11,24.0,31.0,1,1,29.4,0.0,44.4,1.214,12.333,13.0,11.0,10.0,9.0,13.2,13.2
2024,United States,19,LAW,RB,9,93.339,19,0.0,0.0,2,1,29.4,0.0,44.4,1.009,12.333,14.333,9.25,18.0,13.0,12.2,16.6
2024,United States,19,COL,Williams,10,94.062,15,4.0,16.0,2,1,29.4,0.0,44.4,1.732,10.333,12.667,9.25,17.0,11.0,10.333333333333334,11.6
2024,United States,19,MAG,Haas F1 Team,11,93.474,8,6.0,31.0,1,1,29.4,0.0,44.4,1.144,15.667,13.0,11.5,15.0,9.0,15.2,11.4
2024,United States,19,GAS,Alpine,12,93.018,6,8.0,0.0,1,1,29.4,0.0,44.4,0.688,14.667,15.0,10.0,14.0,13.0,13.2,14.4
2024,United States,19,ALO,Aston Martin,13,93.309,7,62.0,86.0,1,1,29.4,0.0,44.4,0.979,8.333,13.667,11.5,9.0,7.0,8.6,13.2
2024,United States,19,TSU,RB,14,93.506,10,22.0,0.0,1,1,29.4,0.0,44.4,1.176,17.333,14.333,9.0,12.0,13.0,17.0,14.4
2024,United States,19,STR,Aston Martin,15,93.759,13,24.0,86.0,2,1,29.4,0.0,44.4,1.429,17.333,13.667,12.5,10.0,7.0,15.2,12.0
2024,United States,19,ALB,Williams,16,94.051,14,12.0,16.0,1,1,29.4,0.0,44.4,1.721,12.0,12.667,11.0,13.0,11.0,12.4,11.2
2024,United States,19,BOT,Kick Sauber,17,94.152,16,0.0,0.0,1,1,29.4,0.0,44.4,1.822,16.0,15.0,15.5,18.0,13.0,16.4,15.8
2024,United States,19,OCO,Alpine,18,93.597,12,5.0,0.0,1,1,29.4,0.0,44.4,1.267,14.0,15.0,14.5,16.0,13.0,13.2,13.8
2024,United States,19,ZHO,Kick Sauber,19,94.228,18,0.0,0.0,1,1,29.4,0.0,44.4,1.898,15.667,15.0,12.5,18.0,13.0,17.2,15.6
2024,United States,19,HAM,Mercedes,20,94.154,17,174.0,329.0,2,1,29.4,0.0,44.4,1.824,6.667,6.333,10.5,6.0,5.0,5.8,5.6
2024,Mexico City,20,SAI,Ferrari,1,75.946,1,215.0,496.0,1,0,20.9,2.4,25.9,0.0,9.0,3.333,4.5,5.0,3.0,7.2,6.6
2024,Mexico City,20,NOR,McLaren,2,76.26,3,297.0,544.0,1,0,20.9,2.4,25.9,0.314,3.0,4.0,7.0,2.0,1.0,2.6,3.4
2024,Mexico City,20,LEC,Ferrari,3,76.265,4,275.0,496.0,1,0,20.9,2.4,25.9,0.319,2.667,3.333,4.5,3.0,3.0,2.4,3.2
2024,Mexico City,20,HAM,Mercedes,4,76.651,6,177.0,344.0,1,0,20.9,2.4,25.9,0.705,11.667,10.0,2.0,6.0,5.0,9.6,9.0
2024,Mexico City,20,RUS,Mercedes,5,76.356,5,167.0,344.0,1,0,20.9,2.4,25.9,0.41,4.333,10.0,5.0,7.0,5.0,5.4,8.0
2024,Mexico City,20,VER,Red Bull Racing,6,76.171,2,354.0,0.0,1,0,20.9,2.4,25.9,0.225,3.333,6.667,1.0,1.0,13.0,3.6,7.8
2024,Mexico City,20,MAG,Haas F1 Team,7,76.886,7,8.0,38.0,1,0,20.9,2.4,25.9,0.94,13.333,12.667,18.0,14.0,9.0,14.4,11.6
2024,Mexico City,20,PIA,McLaren,8,77.597,17,247.0,544.0,1,0,20.9,2.4,25.9,1.651,3.0,4.0,8.0,4.0,1.0,3.0,3.0
2024,Mexico City,20,HUL,Haas F1 Team,9,76.995,10,29.0,38.0,1,0,20.9,2.4,25.9,1.049,9.333,12.667,13.0,10.0,9.0,11.2,10.8
2024,Mexico City,20,GAS,Alpine,10,76.892,8,8.0,0.0,1,0,20.9,2.4,25.9,0.946,13.667,15.667,11.0,14.0,13.0,13.0,15.0
2024,Mexico City,20,STR,Aston Martin,11,77.294,14,24.0,86.0,1,0,20.9,2.4,25.9,1.348,16.0,14.0,16.0,11.0,7.0,16.0,13.8
2024,Mexico City,20,COL,Williams,12,77.558,16,5.0,17.0,2,0,20.9,2.4,25.9,1.612,9.667,12.333,9.25,16.0,11.0,10.25,13.0
2024,Mexico City,20,OCO,Alpine,13,77.617,0,5.0,0.0,2,0,20.9,2.4,25.9,1.671,15.333,15.667,9.0,16.0,13.0,15.0,14.0
2024,Mexico City,20,BOT,Kick Sauber,14,77.393,15,0.0,0.0,2,0,20.9,2.4,25.9,1.447,16.333,17.0,12.5,19.0,13.0,16.8,16.6
2024,Mexico City,20,ZHO,Kick Sauber,15,78.072,19,0.0,0.0,2,0,20.9,2.4,25.9,2.126,16.0,17.0,13.5,19.0,13.0,17.2,16.2
2024,Mexico City,20,LAW,RB,16,77.162,12,2.0,0.0,2,0,20.9,2.4,25.9,1.216,12.333,13.667,9.25,18.0,13.0,11.4,14.6
2024,Mexico City,20,PER,Red Bull Racing,17,77.611,18,150.0,0.0,2,0,20.9,2.4,25.9,1.665,11.333,6.667,11.5,8.0,13.0,9.6,5.6
2024,Mexico City,20,ALO,Aston Martin,18,77.168,13,62.0,86.0,1,0,20.9,2.4,25.9,1.222,9.0,14.0,18.5,9.0,7.0,9.6,12.2
2024,Mexico City,20,ALB,Williams,19,76.988,9,12.0,17.0,1,0,20.9,2.4,25.9,1.042,14.333,12.333,10.5,13.0,11.0,13.2,13.8
2024,Mexico City,20,TSU,RB,20,77.129,11,22.0,0.0,1,0,20.9,2.4,25.9,1.183,15.333,13.667,16.0,12.0,13.0,16.6,13.8
2024,São Paulo,21,VER,Red Bull Racing,1,87.771,17,0.0,0.0,1,0,25.0,0.0,40.0,4.366,3.667,10.0,3.5,1.0,1.0,4.4,8.6
2024,São Paulo,21,OCO,Alpine,2,84.475,4,0.0,0.0,1,0,25.0,0.0,40.0,1.07,14.667,13.667,9.0,1.0,1.0,14.6,14.0
2024,São Paulo,21,GAS,Alpine,3,89.42,13,0.0,0.0,1,0,25.0,0.0,40.0,6.015,13.0,13.667,10.5,1.0,1.0,13.2,11.0
2024,São Paulo,21,RUS,Mercedes,4,83.578,2,0.0,0.0,1,0,25.0,0.0,40.0,0.173,5.0,9.667,8.0,1.0,1.0,5.0,8.2
2024,São Paulo,21,LEC,Ferrari,5,84.525,6,0.0,0.0,1,0,25.0,0.0,40.0,1.12,3.0,1.667,12.0,1.0,1.0,2.4,2.8
2024,São Paulo,21,NOR,McLaren,6,83.405,1,0.0,0.0,1,0,25.0,0.0,40.0,0.0,2.333,5.0,10.0,1.0,1.0,2.8,4.4
2024,São Paulo,21,TSU,RB,7,84.111,3,0.0,0.0,1,0,25.0,0.0,40.0,0.706,15.333,15.0,13.0,1.0,1.0,17.2,15.4
2024,São Paulo,21,PIA,McLaren,8,84.686,8,0.0,0.0,1,0,25.0,0.0,40.0,1.281,5.333,5.0,14.0,1.0,1.0,3.8,5.0
2024,São Paulo,21,LAW,RB,9,84.484,5,0.0,0.0,1,0,25.0,0.0,40.0,1.079,14.0,15.0,9.25,1.0,1.0,12.4,13.2
2024,São Paulo,21,HAM,Mercedes,10,91.15,14,0.0,0.0,1,0,25.0,0.0,40.0,7.745,10.0,9.667,5.0,1.0,1.0,8.8,7.8
2024,São Paulo,21,PER,Red Bull Racing,11,88.158,12,0.0,0.0,1,0,25.0,0.0,40.0,4.753,11.333,10.0,5.5,1.0,1.0,11.8,6.8
2024,São Paulo,21,BEA,Haas F1 Team,12,91.229,15,0.0,0.0,1,0,25.0,0.0,40.0,7.824,8.5,8.0,9.25,1.0,1.0,8.5,10.8
2024,São Paulo,21,BOT,Kick Sauber,13,86.472,11,0.0,0.0,1,0,25.0,0.0,40.0,3.067,15.667,16.0,12.5,1.0,1.0,15.8,16.2
2024,São Paulo,21,ALO,Aston Martin,14,85.035,9,0.0,0.0,1,0,25.0,0.0,40.0,1.63,13.0,14.667,4.0,1.0,1.0,11.2,14.2
2024,São Paulo,21,ZHO,Kick Sauber,15,92.263,19,0.0,0.0,1,0,25.0,0.0,40.0,8.858,16.333,16.0,14.5,1.0,1.0,16.2,15.6
2024,São Paulo,21,SAI,Ferrari,16,89.406,20,0.0,0.0,1,0,25.0,0.0,40.0,6.001,3.333,1.667,4.5,1.0,1.0,6.4,2.4
2024,São Paulo,21,COL,Williams,17,91.27,16,0.0,0.0,1,0,25.0,0.0,40.0,7.865,11.0,13.667,9.25,1.0,1.0,10.6,15.4
2024,São Paulo,21,ALB,Williams,18,84.657,7,0.0,0.0,1,0,25.0,0.0,40.0,1.252,18.333,13.667,17.0,1.0,1.0,14.2,14.8
2024,São Paulo,21,STR,Aston Martin,19,86.334,10,0.0,0.0,1,0,25.0,0.0,40.0,2.929,13.333,14.667,7.5,1.0,1.0,15.6,14.2
2024,São Paulo,21,HUL,Haas F1 Team,20,91.623,18,0.0,0.0,1,0,25.0,0.0,40.0,8.218,8.667,8.0,12.0,1.0,1.0,10.8,9.4
2024,Las Vegas,22,RUS,Mercedes,1,92.312,1,192.0,382.0,1,1,18.7,0.0,33.7,0.0,7.0,16.0,8.0,6.0,5.0,4.4,8.6
2024,Las Vegas,22,HAM,Mercedes,2,92.567,10,190.0,382.0,1,1,18.7,0.0,33.7,0.255,5.667,16.0,7.0,7.0,5.0,9.8,4.8
2024,Las Vegas,22,SAI,Ferrari,3,92.41,2,244.0,557.0,1,1,18.7,0.0,33.7,0.098,9.0,3.667,6.0,5.0,3.0,8.8,5.4
2024,Las Vegas,22,LEC,Ferrari,4,92.783,4,307.0,557.0,1,1,18.7,0.0,33.7,0.471,5.0,3.667,2.0,3.0,3.0,3.2,5.6
2024,Las Vegas,22,VER,Red Bull Racing,5,92.797,5,393.0,0.0,1,1,18.7,0.0,33.7,0.485,3.0,7.333,1.0,1.0,13.0,3.4,8.4
2024,Las Vegas,22,NOR,McLaren,6,93.008,6,331.0,593.0,1,1,18.7,0.0,33.7,0.696,1.667,2.0,20.0,2.0,1.0,3.4,5.8
2024,Las Vegas,22,PIA,McLaren,7,93.024,8,262.0,593.0,1,1,18.7,0.0,33.7,0.712,2.333,2.0,10.0,4.0,1.0,5.0,6.0
2024,Las Vegas,22,HUL,Haas F1 Team,8,93.062,9,31.0,46.0,1,1,18.7,0.0,33.7,0.75,14.0,12.0,19.0,10.0,9.0,11.4,11.8
2024,Las Vegas,22,TSU,RB,9,93.029,7,28.0,0.0,1,1,18.7,0.0,33.7,0.717,15.333,14.333,18.0,11.0,13.0,14.6,13.2
2024,Las Vegas,22,PER,Red Bull Racing,10,94.155,15,151.0,0.0,2,1,18.7,0.0,33.7,1.843,16.0,7.333,3.0,8.0,13.0,12.4,8.0
2024,Las Vegas,22,ALO,Aston Martin,11,94.258,16,62.0,86.0,0,1,18.7,0.0,33.7,1.946,15.0,16.333,9.0,9.0,7.0,11.8,15.4
2024,Las Vegas,22,MAG,Haas F1 Team,12,93.297,12,14.0,46.0,1,1,18.7,0.0,33.7,0.985,10.667,12.0,13.0,15.0,9.0,13.0,11.2
2024,Las Vegas,22,ZHO,Kick Sauber,13,93.566,13,0.0,0.0,1,1,18.7,0.0,33.7,1.254,12.0,14.0,15.0,19.0,13.0,15.6,15.2
2024,Las Vegas,22,COL,Williams,14,93.746,20,5.0,17.0,2,1,18.7,0.0,33.7,1.434,16.0,8.0,9.25,17.0,11.0,11.6,16.4
2024,Las Vegas,22,STR,Aston Martin,15,94.484,18,24.0,86.0,1,1,18.7,0.0,33.7,2.172,15.333,16.333,5.0,13.0,7.0,15.6,14.6
2024,Las Vegas,22,LAW,RB,16,94.087,14,4.0,0.0,1,1,18.7,0.0,33.7,1.775,13.0,14.333,9.25,18.0,13.0,12.4,12.2
2024,Las Vegas,22,OCO,Alpine,17,93.221,11,23.0,0.0,1,1,18.7,0.0,33.7,0.909,13.0,16.333,4.0,14.0,13.0,12.2,9.2
2024,Las Vegas,22,BOT,Kick Sauber,18,94.43,19,0.0,0.0,2,1,18.7,0.0,33.7,2.118,14.0,14.0,17.0,19.0,13.0,15.2,14.0
2024,Las Vegas,22,ALB,Williams,19,94.425,17,12.0,17.0,1,1,18.7,0.0,33.7,2.113,6.333,8.0,12.0,16.0,11.0,16.0,16.0
2024,Las Vegas,22,GAS,Alpine,20,92.664,3,26.0,0.0,1,1,18.7,0.0,33.7,0.352,15.333,16.333,11.0,12.0,13.0,10.8,9.0
2024,Qatar,23,VER,Red Bull Racing,1,80.52,2,403.0,0.0,1,0,23.1,0.0,38.1,0.0,3.333,9.667,1.0,1.0,13.0,3.4,8.8
2024,Qatar,23,LEC,Ferrari,2,80.852,5,319.0,584.0,1,0,23.1,0.0,38.1,0.332,3.0,8.0,5.0,3.0,3.0,3.6,6.2
2024,Qatar,23,PIA,McLaren,3,80.829,4,268.0,608.0,1,0,23.1,0.0,38.1,0.309,7.0,7.333,2.0,4.0,1.0,6.2,7.0
2024,Qatar,23,RUS,Mercedes,4,80.575,1,217.0,425.0,1,0,23.1,0.0,38.1,0.055,5.0,6.0,4.0,6.0,5.0,4.0,4.4
2024,Qatar,23,GAS,Alpine,5,81.437,11,26.0,0.0,1,0,23.1,0.0,38.1,0.917,8.333,6.0,12.0,12.0,13.0,12.4,11.0
2024,Qatar,23,SAI,Ferrari,6,81.041,7,259.0,584.0,1,0,23.1,0.0,38.1,0.521,6.333,8.0,20.0,5.0,3.0,5.8,6.0
2024,Qatar,23,ALO,Aston Martin,7,81.208,8,62.0,86.0,1,0,23.1,0.0,38.1,0.688,15.0,14.667,6.0,9.0,7.0,12.8,15.4
2024,Qatar,23,ZHO,Kick Sauber,8,81.501,12,0.0,0.0,1,0,23.1,0.0,38.1,0.981,16.333,14.333,9.0,19.0,13.0,15.4,14.8
2024,Qatar,23,MAG,Haas F1 Team,9,81.387,10,14.0,50.0,1,0,23.1,0.0,38.1,0.867,12.333,13.667,14.0,15.0,9.0,11.8,12.2
2024,Qatar,23,NOR,McLaren,10,80.772,3,340.0,608.0,1,0,23.1,0.0,38.1,0.252,4.0,7.333,3.0,2.0,1.0,3.8,6.0
2024,Qatar,23,BOT,Kick Sauber,11,81.731,13,0.0,0.0,1,0,23.1,0.0,38.1,1.211,14.667,14.333,8.0,19.0,13.0,15.6,13.4
2024,Qatar,23,HAM,Mercedes,12,81.011,6,208.0,425.0,1,0,23.1,0.0,38.1,0.491,11.333,6.0,19.0,7.0,5.0,8.4,4.2
2024,Qatar,23,TSU,RB,13,81.771,14,30.0,0.0,1,0,23.1,0.0,38.1,1.251,13.667,10.667,15.0,11.0,13.0,12.4,12.2
2024,Qatar,23,LAW,RB,14,82.411,17,4.0,0.0,1,0,23.1,0.0,38.1,1.891,11.333,10.667,17.0,18.0,13.0,13.4,10.8
2024,Qatar,23,ALB,Williams,15,82.39,16,12.0,17.0,1,0,23.1,0.0,38.1,1.87,17.667,15.667,13.0,16.0,11.0,18.4,17.4
2024,Qatar,23,HUL,Haas F1 Team,16,82.442,18,35.0,50.0,2,0,23.1,0.0,38.1,1.922,12.333,13.667,16.0,10.0,9.0,10.8,12.2
2024,Qatar,23,PER,Red Bull Racing,17,81.425,9,152.0,0.0,1,0,23.1,0.0,38.1,0.905,11.667,9.667,10.0,8.0,13.0,11.0,5.6
2024,Qatar,23,STR,Aston Martin,18,81.911,15,24.0,86.0,1,0,23.1,0.0,38.1,1.391,15.0,14.667,11.0,13.0,7.0,14.8,13.2
2024,Qatar,23,COL,Williams,19,82.594,19,5.0,17.0,1,0,23.1,0.0,38.1,2.074,13.0,15.667,9.25,17.0,11.0,12.8,16.6
2024,Qatar,23,OCO,Alpine,20,82.714,20,23.0,0.0,1,0,23.1,0.0,38.1,2.194,11.0,6.0,7.0,14.0,13.0,12.6,9.4
2024,Abu Dhabi,24,NOR,McLaren,1,82.595,1,349.0,640.0,1,0,30.0,0.0,45.0,0.0,6.0,7.0,5.5,2.0,1.0,5.6,6.8
2024,Abu Dhabi,24,SAI,Ferrari,2,82.824,3,272.0,619.0,1,0,30.0,0.0,45.0,0.229,7.667,8.0,11.0,5.0,3.0,5.6,6.2
2024,Abu Dhabi,24,LEC,Ferrari,3,83.302,19,341.0,619.0,1,0,30.0,0.0,45.0,0.707,3.333,8.0,2.0,3.0,3.0,3.0,3.4
2024,Abu Dhabi,24,HAM,Mercedes,4,83.887,16,211.0,446.0,2,0,30.0,0.0,45.0,1.292,8.667,8.667,13.5,7.0,5.0,9.6,5.8
2024,Abu Dhabi,24,RUS,Mercedes,5,83.132,6,235.0,446.0,1,0,30.0,0.0,45.0,0.537,4.333,8.667,4.0,6.0,5.0,4.0,4.6
2024,Abu Dhabi,24,VER,Red Bull Racing,6,82.945,4,429.0,0.0,1,0,30.0,0.0,45.0,0.35,2.667,9.667,1.0,1.0,13.0,3.2,8.8
2024,Abu Dhabi,24,GAS,Alpine,7,82.984,5,36.0,0.0,1,0,30.0,0.0,45.0,0.389,6.0,9.333,13.5,11.0,13.0,10.0,13.0
2024,Abu Dhabi,24,HUL,Haas F1 Team,8,82.886,7,37.0,54.0,1,0,30.0,0.0,45.0,0.291,15.0,15.0,15.0,10.0,9.0,12.2,13.0
2024,Abu Dhabi,24,ALO,Aston Martin,9,83.196,8,68.0,92.0,1,0,30.0,0.0,45.0,0.601,13.0,14.667,13.5,9.0,7.0,12.6,14.0
2024,Abu Dhabi,24,PIA,McLaren,10,82.804,2,291.0,640.0,1,0,30.0,0.0,45.0,0.209,6.333,7.0,6.0,4.0,1.0,6.2,5.4
2024,Abu Dhabi,24,ALB,Williams,11,83.821,18,12.0,17.0,1,0,30.0,0.0,45.0,1.226,17.333,17.0,13.5,15.0,11.0,17.4,17.0
2024,Abu Dhabi,24,TSU,RB,12,83.419,11,30.0,0.0,1,0,30.0,0.0,45.0,0.824,13.333,12.0,9.5,12.0,13.0,12.6,12.2
2024,Abu Dhabi,24,ZHO,Kick Sauber,13,83.88,15,4.0,0.0,1,0,30.0,0.0,45.0,1.285,12.667,11.333,14.5,17.0,13.0,14.0,13.0
2024,Abu Dhabi,24,STR,Aston Martin,14,83.729,13,24.0,92.0,1,0,30.0,0.0,45.0,1.134,16.0,14.667,9.0,13.0,7.0,15.6,12.0
2024,Abu Dhabi,24,DOO,Alpine,15,84.105,17,0.0,0.0,1,0,30.0,0.0,45.0,1.51,11.0,9.333,9.25,19.0,13.0,17.0,13.8
2024,Abu Dhabi,24,MAG,Haas F1 Team,16,83.632,14,16.0,54.0,1,0,30.0,0.0,45.0,1.037,9.0,15.0,18.5,14.0,9.0,11.6,10.6
2024,Abu Dhabi,24,LAW,RB,17,83.472,12,4.0,0.0,1,0,30.0,0.0,45.0,0.877,13.0,12.0,9.25,17.0,13.0,12.8,12.8
2024,Abu Dhabi,24,BOT,Kick Sauber,18,83.204,9,0.0,0.0,1,0,30.0,0.0,45.0,0.609,12.667,11.333,17.0,19.0,13.0,14.6,12.6
2024,Abu Dhabi,24,COL,Williams,19,83.912,20,5.0,17.0,1,0,30.0,0.0,45.0,1.317,16.0,17.0,9.25,16.0,11.0,14.4,15.6
2024,Abu Dhabi,24,PER,Red Bull Racing,20,83.264,10,152.0,0.0,1,0,30.0,0.0,45.0,0.669,15.0,9.667,3.5,8.0,13.0,12.4,7.8
2025,Australia,1,NOR,McLaren,1,75.096,1,0.0,0.0,3,1,25.0,17.7,30.0,0.0,5.667,4.667,4.667,1.0,1.0,5.0,6.2
2025,Australia,1,VER,Red Bull Racing,2,75.481,3,0.0,0.0,3,1,25.0,17.7,30.0,0.385,2.667,14.333,12.667,1.0,1.0,3.8,10.8
2025,Australia,1,RUS,Mercedes,3,75.546,4,0.0,0.0,3,1,25.0,17.7,30.0,0.45,4.333,7.0,12.667,1.0,1.0,3.8,5.4
2025,Australia,1,ANT,Mercedes,4,76.525,16,0.0,0.0,3,1,25.0,17.7,30.0,1.429,11.0,7.0,9.25,1.0,1.0,16.0,5.6
2025,Australia,1,ALB,Williams,5,75.737,6,0.0,0.0,3,1,25.0,17.7,30.0,0.641,14.667,16.333,13.333,1.0,1.0,16.4,16.6
2025,Australia,1,STR,Aston Martin,6,76.369,13,0.0,0.0,3,1,25.0,17.7,30.0,1.273,17.0,13.667,5.0,1.0,1.0,15.4,12.6
